setup core,runtime core,frequency,coverage,event,count,time
0,0,300000,100%,raw-l2i-cache,0,0.310437
0,0,300000,100%,raw-l2i-cache-lmiss,0,0.311206
0,0,300000,100%,raw-l2i-cache-refill,0,0.311206
0,0,300000,100%,raw-l2i-tlb,0,0.311206
0,0,300000,100%,raw-l2i-tlb-refill,0,0.311206
0,0,300000,100%,raw-l3d-cache,"1,030,297",0.311206
0,0,300000,100%,raw-l3d-cache-allocate,"540,344",0.311206
0,0,300000,100%,raw-l3d-cache-inval,0,0.310059
0,0,300000,100%,raw-l3d-cache-lmiss-rd,0,0.310059
0,0,300000,100%,raw-l3d-cache-rd,"449,877",0.310059
0,0,300000,100%,raw-l3d-cache-refill,"84,625",0.310059
0,0,300000,100%,raw-l3d-cache-refill-rd,"84,625",0.310059
0,0,300000,100%,raw-l3d-cache-refill-wr,0,0.310059
0,0,300000,100%,raw-l3d-cache-wb,0,0.311526
0,0,300000,100%,raw-l3d-cache-wb-clean,0,0.311526
0,0,300000,100%,raw-l3d-cache-wb-victim,0,0.311526
0,0,300000,100%,raw-l3d-cache-wr,0,0.311526
0,0,300000,100%,raw-ld-retired,"12,700,133",0.311526
0,0,300000,100%,raw-ld-spec,"12,807,755",0.311526
0,0,300000,100%,raw-ldrex-spec,0,0.310337
0,0,300000,100%,raw-ldst-spec,"17,456,684",0.310337
0,0,300000,100%,raw-ll-cache,0,0.310337
0,0,300000,100%,raw-ll-cache-miss,0,0.310337
0,0,300000,100%,raw-ll-cache-miss-rd,"82,231",0.310337
0,0,300000,100%,raw-ll-cache-rd,"474,968",0.310337
0,0,300000,100%,raw-mem-access,"18,378,733",0.311200
0,0,300000,100%,raw-mem-access-rd,"13,481,518",0.311200
0,0,300000,100%,raw-mem-access-wr,"4,897,215",0.311200
0,0,300000,100%,raw-memory-error,0,0.311200
0,0,300000,100%,raw-op-retired,0,0.311200
0,0,300000,100%,raw-op-spec,0,0.311200
0,0,300000,100%,raw-pc-write-retired,"5,720,644",0.311112
0,0,300000,100%,raw-pc-write-spec,"9,964,489",0.311112
0,0,300000,100%,raw-rc-ld-spec,0,0.311112
0,0,300000,100%,raw-rc-st-spec,0,0.311112
0,0,300000,100%,raw-remote-access,0,0.311112
0,0,300000,100%,raw-remote-access-rd,0,0.311112
0,0,300000,100%,raw-sample-collision,0,0.310687
0,0,300000,100%,raw-sample-feed,0,0.310687
0,0,300000,100%,raw-sample-filtrate,0,0.310687
0,0,300000,100%,raw-sample-pop,0,0.310687
0,0,300000,100%,raw-st-retired,"4,467,793",0.310687
0,0,300000,100%,raw-st-spec,"4,649,464",0.310687
0,0,300000,100%,raw-stall,0,0.310408
0,0,300000,100%,raw-stall-backend,"36,726,476",0.310408
0,0,300000,100%,raw-stall-backend-mem,0,0.310408
0,0,300000,100%,raw-stall-frontend,"4,445,423",0.310408
0,0,300000,100%,raw-stall-slot,0,0.310408
0,0,300000,100%,raw-stall-slot-backend,0,0.310408
0,0,300000,100%,raw-stall-slot-frontend,0,0.310743
0,0,300000,100%,raw-strex-fail-spec,0,0.310743
0,0,300000,100%,raw-strex-pass-spec,0,0.310743
0,0,300000,100%,raw-strex-spec,0,0.310743
0,0,300000,100%,raw-sve-inst-retired,0,0.310743
0,0,300000,100%,raw-sve-inst-spec,0,0.310743
0,0,300000,100%,raw-sw-incr,0,0.311070
0,0,300000,100%,raw-ttbr-write-retired,6,0.311070
0,0,300000,100%,raw-unaligned-ld-spec,0,0.311070
0,0,300000,100%,raw-unaligned-ldst-retired,"194,269",0.311070
0,0,300000,100%,raw-unaligned-ldst-spec,0,0.311070
0,0,300000,100%,raw-unaligned-st-spec,0,0.311070
0,0,300000,100%,raw-vfp-spec,"18,867,024",0.308451
0,0,1036800,100%,raw-ase-spec,"1,205,769",0.091245
0,0,1036800,100%,raw-br-immed-retired,"9,028,514",0.091245
0,0,1036800,100%,raw-br-immed-spec,"9,028,514",0.091245
0,0,1036800,100%,raw-br-indirect-spec,"415,691",0.091245
0,0,1036800,100%,raw-br-mis-pred,"186,220",0.091245
0,0,1036800,100%,raw-br-mis-pred-retired,"189,060",0.091245
0,0,1036800,100%,raw-br-pred,"8,966,659",0.090760
0,0,1036800,100%,raw-br-retired,"10,073,650",0.090760
0,0,1036800,100%,raw-br-return-retired,"633,550",0.090760
0,0,1036800,100%,raw-br-return-spec,"633,550",0.090760
0,0,1036800,100%,raw-bus-access,"3,054,093",0.090760
0,0,1036800,100%,raw-bus-access-normal,0,0.090760
0,0,1036800,100%,raw-bus-access-not-shared,0,0.091355
0,0,1036800,100%,raw-bus-access-periph,0,0.091355
0,0,1036800,100%,raw-bus-access-rd,"1,407,375",0.091355
0,0,1036800,100%,raw-bus-access-shared,0,0.091355
0,0,1036800,100%,raw-bus-access-wr,"1,707,606",0.091355
0,0,1036800,100%,raw-bus-cycles,"92,644,249",0.091355
0,0,1036800,100%,raw-cid-write-retired,1,0.091180
0,0,1036800,100%,raw-cnt-cycles,0,0.091180
0,0,1036800,100%,raw-cpu-cycles,"92,645,645",0.091180
0,0,1036800,100%,raw-crypto-spec,0,0.091180
0,0,1036800,100%,raw-dmb-spec,0,0.091180
0,0,1036800,100%,raw-dp-spec,"24,628,474",0.091137
0,0,1036800,100%,raw-dsb-spec,0,0.091137
0,0,1036800,100%,raw-dtlb-walk,"3,308",0.091137
0,0,1036800,100%,raw-exc-dabort,0,0.091137
0,0,1036800,100%,raw-exc-fiq,0,0.091137
0,0,1036800,100%,raw-exc-hvc,0,0.091137
0,0,1036800,100%,raw-exc-irq,27,0.091388
0,0,1036800,100%,raw-exc-pabort,0,0.091388
0,0,1036800,100%,raw-exc-return,"2,137",0.091388
0,0,1036800,100%,raw-exc-smc,0,0.091388
0,0,1036800,100%,raw-exc-svc,0,0.091388
0,0,1036800,100%,raw-exc-taken,"2,137",0.091388
0,0,1036800,100%,raw-exc-trap-dabort,0,0.091198
0,0,1036800,100%,raw-exc-trap-fiq,0,0.091198
0,0,1036800,100%,raw-exc-trap-irq,0,0.091198
0,0,1036800,100%,raw-exc-trap-other,0,0.091198
0,0,1036800,100%,raw-exc-trap-pabort,0,0.091198
0,0,1036800,100%,raw-exc-undef,0,0.091198
0,0,1036800,100%,raw-inst-retired,"70,197,903",0.091263
0,0,1036800,100%,raw-inst-spec,"70,741,773",0.091263
0,0,1036800,100%,raw-isb-spec,0,0.091263
0,0,1036800,100%,raw-itlb-walk,"1,393",0.091263
0,0,1036800,100%,raw-l1d-cache,"14,324,845",0.091263
0,0,1036800,100%,raw-l1d-cache-allocate,0,0.091263
0,0,1036800,100%,raw-l1d-cache-inval,0,0.090995
0,0,1036800,100%,raw-l1d-cache-lmiss-rd,0,0.090995
0,0,1036800,100%,raw-l1d-cache-rd,"13,355,658",0.090995
0,0,1036800,100%,raw-l1d-cache-refill,"419,200",0.090995
0,0,1036800,100%,raw-l1d-cache-refill-inner,"389,925",0.090995
0,0,1036800,100%,raw-l1d-cache-refill-outer,"38,194",0.090995
0,0,1036800,100%,raw-l1d-cache-refill-rd,"166,662",0.091266
0,0,1036800,100%,raw-l1d-cache-refill-wr,"246,685",0.091266
0,0,1036800,100%,raw-l1d-cache-wb,"798,069",0.091266
0,0,1036800,100%,raw-l1d-cache-wb-clean,0,0.091266
0,0,1036800,100%,raw-l1d-cache-wb-victim,0,0.091266
0,0,1036800,100%,raw-l1d-cache-wr,"974,493",0.091266
